ID;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;Q11;Q12;Q13;Q14;Q15;Q16;Q17;Q18;Q19;Q20;Q21;Q22;Q23;Q24;Q25;Q26
10399280552;3;3;5;4;3;3;3;3;4;3;4;3;4;3;4;3;3;2;2;3;2;2;3;4;3;4
10399162281;5;5;5;5;4;4;4;3;3;5;5;5;4;4;5;5;5;5;5;4;5;4;4;3;4;5
10399121210;5;2;2;4;4;5;4;3;4;2;2;4;4;4;4;5;2;2;2;4;2;3;4;4;4;4
10399108008;4;5;5;5;5;1;2;5;5;5;5;5;5;5;5;5;3;2;2;2;2;3;5;5;5;3
10399078364;5;4;5;5;4;5;4;3;5;5;5;5;4;5;5;5;5;5;4;4;4;4;5;4;4;4
10399054815;4;4;3;2;4;5;4;4;4;3;4;5;4;4;5;2;4;4;5;4;2;4;5;4;5;4
10399048839;4;5;5;5;4;4;4;4;4;4;3;4;4;3;5;4;4;4;4;4;3;4;3;3;4;4
10399019116;3;3;4;5;3;5;4;3;3;3;4;4;4;3;5;3;4;4;3;3;2;3;3;3;4;4
10398996590;5;2;4;3;2;3;3;2;3;3;3;3;3;2;5;2;3;3;4;3;3;4;4;4;4;3
10398985941;4;4;3;3;3;3;2;2;3;3;4;3;3;2;5;2;2;3;3;3;2;3;4;3;3;4
10398969333;5;5;5;5;4;5;4;4;4;4;5;5;3;4;5;4;4;4;4;4;3;3;5;5;5;4
10398939616;5;4;4;4;4;5;5;3;4;5;4;5;5;3;5;5;5;5;5;4;4;4;5;5;5;5
10398907492;4;4;2;3;3;4;3;3;3;3;3;5;5;3;4;3;4;4;4;4;3;4;4;4;3;4
10398814455;4;4;4;5;4;4;4;3;4;4;4;5;4;4;5;4;4;4;4;4;4;4;4;4;4;5
10398802635;4;4;4;4;4;4;4;3;2;4;4;2;3;3;5;4;4;4;4;4;4;4;3;3;4;4
10398751074;4;3;5;4;2;5;4;3;2;4;4;3;4;3;5;2;4;4;4;4;4;4;3;4;4;4
10398739736;4;4;5;3;3;5;5;2;4;5;5;2;5;3;5;5;5;5;5;5;5;5;5;2;5;5
10398735723;4;4;5;2;3;3;2;4;4;3;4;4;4;4;4;3;4;4;4;4;3;4;4;4;4;4
10398728247;4;4;5;3;4;4;4;4;4;3;4;3;4;4;5;4;4;4;5;4;4;4;5;3;4;4
10398717840;4;3;4;5;3;4;3;2;2;1;3;4;4;2;5;2;2;2;4;3;3;3;3;2;2;3
10398671220;4;3;5;4;3;5;4;3;5;3;4;3;4;3;5;4;4;4;4;3;5;4;4;4;4;4
10398654712;1;1;1;1;1;1;3;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1
10398624205;2;3;4;5;2;4;4;2;2;3;3;2;4;2;4;2;4;4;3;NA;3;3;2;2;2;4
10398615133;4;4;4;4;4;4;5;4;4;5;5;3;5;4;3;4;4;4;4;5;5;3;4;4;3;4
10398614720;4;4;4;4;3;5;3;3;4;3;4;3;4;3;4;3;3;3;4;2;4;4;4;4;4;4
10398605071;4;3;4;3;3;4;4;3;2;4;5;3;4;4;5;3;4;4;4;4;5;4;3;3;4;4
10398585931;4;4;4;5;4;4;3;4;4;4;4;4;4;4;5;4;4;4;4;4;4;3;5;4;5;4
10398538108;5;4;5;5;4;4;4;3;4;5;4;5;4;4;5;4;4;4;4;4;5;4;4;4;4;4
10398535389;5;5;5;5;5;5;4;4;4;5;5;4;5;4;5;5;5;5;5;5;5;5;5;2;5;5
10398531476;4;4;5;4;4;5;4;4;4;5;5;5;4;4;5;2;4;4;4;4;4;4;4;5;5;5
10398489395;4;2;3;2;3;3;4;2;4;4;3;4;4;3;3;3;2;2;3;4;2;4;4;5;2;5
10398487297;3;3;5;4;3;4;4;4;3;3;4;5;4;3;5;2;4;4;3;4;2;4;4;4;4;4
10398484384;2;3;4;5;3;2;2;2;1;2;4;3;2;3;2;2;2;2;2;3;5;3;4;3;3;2
10398449441;4;4;5;4;5;5;4;3;4;5;5;3;5;4;5;5;5;5;5;4;4;4;5;4;5;5
10398442026;2;2;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4
10398424606;4;4;4;4;4;5;3;3;4;3;3;3;4;3;4;3;4;3;3;3;3;3;3;4;4;3
10398409633;3;4;5;5;3;4;4;3;4;3;5;3;5;2;4;3;4;4;4;4;4;4;4;3;4;5
10398369977;5;4;5;1;4;4;4;4;4;5;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
10398332952;4;4;5;5;4;4;4;4;4;4;4;2;3;3;5;NA;4;3;4;4;4;3;3;3;2;4
10398328999;3;3;1;3;3;4;3;1;4;2;4;4;4;4;4;2;2;2;3;3;3;3;4;2;2;4
10398323879;5;4;4;3;4;4;4;1;4;4;4;4;3;3;5;4;4;4;4;5;4;3;5;4;5;5
10398279446;4;4;5;5;4;4;4;2;3;4;4;4;4;4;5;4;4;4;4;4;2;4;4;4;4;5
10398268518;3;3;4;2;2;2;2;2;3;2;3;1;2;1;3;3;3;3;3;3;3;5;3;5;5;3
10398258446;4;3;4;3;4;3;4;3;2;3;4;2;3;3;5;3;3;3;4;4;4;4;3;4;3;3
10398231058;4;4;4;3;4;4;3;2;3;4;4;3;4;4;4;4;4;4;5;4;3;4;4;4;4;4
10398229669;3;4;4;5;3;3;3;3;4;3;4;3;4;3;5;3;3;3;3;2;3;2;4;5;3;2
10398223534;4;5;5;5;3;5;3;3;4;3;5;4;5;3;5;5;5;5;5;4;4;4;2;5;4;5
10398223450;4;4;5;5;3;4;4;4;3;3;4;4;4;4;4;4;4;4;4;2;2;4;4;4;4;3
10398199584;5;NA;4;5;4;4;3;4;4;5;5;5;4;4;4;4;3;3;4;4;4;4;5;3;4;4
10398194124;4;5;5;4;3;5;3;3;4;5;5;5;5;NA;5;5;2;2;3;2;2;2;2;2;2;3
10398185479;5;5;5;5;4;5;5;3;4;4;4;4;5;4;5;4;4;5;4;4;4;4;5;5;5;4
10398179203;4;2;1;1;3;3;4;1;5;1;4;2;5;4;2;5;2;5;3;3;3;5;5;2;2;1
10398178906;3;4;5;4;2;5;4;4;4;5;5;3;3;2;5;4;5;5;5;4;4;4;4;4;4;5
10398158555;5;5;5;5;5;5;3;1;5;5;5;3;3;1;5;5;2;2;NA;2;5;2;2;5;2;4
10398152430;3;3;4;4;2;3;4;3;3;3;3;4;4;3;4;3;2;2;3;4;2;4;4;3;4;4
10398138416;1;2;5;2;2;1;2;1;2;3;NA;4;4;4;5;5;2;2;2;4;3;5;2;4;5;3
10398138239;5;4;5;4;4;5;4;3;4;4;4;3;4;3;5;3;4;4;4;4;4;4;5;4;4;5
10398136592;5;5;5;5;3;5;3;2;5;5;5;4;5;3;5;3;4;4;4;4;4;4;5;4;5;5
10398133788;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5;5;5;5;5
10398129389;4;4;4;4;4;5;4;3;5;5;5;5;5;4;5;4;4;3;4;5;4;3;5;4;2;5
10398120948;1;3;5;3;1;3;3;3;3;3;2;2;3;2;4;2;2;2;2;2;2;2;4;5;4;3
10398120527;4;5;5;5;3;2;3;2;4;3;3;4;4;4;4;4;4;5;4;2;2;2;4;5;4;4
10398120231;2;2;4;3;3;2;2;4;1;2;2;3;4;2;5;3;2;2;2;3;4;5;5;5;4;2
10398117563;4;4;5;5;4;4;4;3;3;4;5;4;4;4;5;4;4;4;4;4;4;4;4;4;3;5
10398113657;5;4;5;4;NA;4;3;2;2;3;3;5;4;3;4;2;3;4;4;2;4;2;4;2;2;3
10398112019;4;5;5;5;3;4;4;3;4;3;5;4;4;2;4;4;4;4;5;3;3;3;4;4;4;3
10398099013;4;5;5;5;4;5;4;4;4;5;5;5;5;5;5;5;5;5;4;4;4;4;4;5;4;4
10398093401;4;3;2;2;4;5;4;2;3;5;5;5;5;4;3;3;4;4;5;3;4;4;4;5;5;5
10398073901;5;4;5;5;3;4;3;2;3;3;4;5;4;4;5;2;4;3;4;3;2;3;5;5;5;4
10398070551;4;4;5;4;4;4;4;3;4;4;4;3;4;3;4;4;4;4;4;4;4;4;NA;3;NA;4
10398065305;2;2;2;2;NA;2;2;1;3;2;2;2;3;2;4;2;2;5;2;2;5;5;3;5;2;1
10398052011;3;3;3;4;3;4;3;2;3;3;4;3;4;4;5;3;4;4;4;4;5;4;3;4;4;3
10398050634;3;2;3;3;3;4;3;1;4;2;2;1;3;2;3;5;2;2;2;2;4;3;3;5;2;4
10398047107;5;5;5;5;4;5;3;2;3;5;4;5;5;5;5;5;5;5;5;4;4;4;4;4;2;5
10398042984;4;3;2;4;4;4;4;3;4;4;4;4;4;3;5;3;4;5;4;4;2;4;3;5;4;4
10398037929;3;4;4;3;3;3;3;1;4;3;2;1;5;3;5;3;3;3;2;3;2;3;NA;3;3;4
10398037696;3;3;5;5;3;4;2;2;3;3;3;2;4;3;5;4;2;2;2;3;4;2;5;4;3;4
10398036302;4;4;4;4;3;5;4;2;4;3;4;5;4;3;4;4;3;5;5;2;4;5;3;4;4;5
10398033481;3;4;2;3;3;3;3;4;4;3;3;4;4;4;4;3;4;4;3;2;2;2;2;3;3;3
10398030546;2;3;4;3;2;3;4;3;2;3;3;3;4;2;4;2;2;3;3;2;2;2;3;3;3;3
10398025575;4;5;5;5;4;4;4;3;4;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;5;5
10398015635;3;2;3;4;3;3;2;2;4;4;2;3;3;3;4;4;3;3;3;4;3;3;3;3;3;3
10398012957;2;2;5;3;2;2;2;2;3;2;3;1;3;2;4;4;5;5;5;2;3;5;2;5;5;2
10398001477;4;4;5;4;3;4;5;3;4;4;5;5;5;3;4;3;4;5;5;4;4;4;5;4;4;5
10397997350;4;5;4;5;4;5;5;3;5;4;5;5;3;3;3;5;4;4;5;4;4;4;5;4;5;4
10397984145;4;2;5;3;4;4;4;4;4;3;2;4;5;4;5;2;2;3;3;3;3;3;4;5;5;4
10397970042;3;3;5;4;4;4;4;3;3;3;4;3;3;3;4;4;4;4;4;4;2;4;3;3;4;5
10397962950;4;4;5;5;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4
10397956922;4;3;4;5;3;3;4;3;5;3;4;5;5;4;4;3;4;3;4;3;2;2;5;5;5;4
10397950942;2;4;4;4;2;3;3;3;4;3;4;5;4;2;5;2;3;2;2;2;5;2;5;4;5;4
10397950139;5;5;4;5;3;4;4;4;4;5;4;4;4;4;5;4;4;4;4;4;3;4;4;4;4;4
10397945995;4;3;5;5;4;5;5;3;3;4;4;4;5;4;5;4;4;4;4;4;4;4;3;3;4;5
10397939560;4;4;4;5;3;4;3;3;3;3;4;3;4;3;5;3;4;4;4;3;4;3;2;4;4;4
10397934911;2;2;1;2;2;4;3;2;3;3;3;3;4;NA;3;5;3;3;4;3;3;3;4;4;4;4
10397900982;3;4;5;5;3;3;2;2;3;3;2;4;4;3;3;2;2;2;3;2;2;3;3;3;2;1
10397894163;4;4;3;5;3;2;3;3;2;4;3;4;4;3;4;4;4;4;3;3;2;3;4;3;2;4
10397884349;4;5;5;5;4;4;5;4;5;5;4;4;5;4;5;5;5;5;4;4;3;3;5;5;5;5
10397868835;3;4;4;4;3;2;3;2;4;3;4;4;4;4;5;3;3;2;3;3;2;3;5;5;2;4
10397865409;4;4;4;5;4;4;5;3;3;4;4;5;5;4;5;3;4;4;4;3;3;3;4;4;4;4
10397860534;4;3;4;2;3;5;2;4;3;4;3;1;4;3;3;4;5;5;3;3;2;2;4;5;2;5
10397858784;4;3;4;5;3;4;4;1;2;1;3;3;3;3;4;4;4;4;4;3;3;3;2;5;5;3
10397845338;4;4;4;4;4;4;5;4;4;4;4;4;5;5;5;5;5;4;4;4;4;4;4;4;4;4
10397843509;2;3;5;5;2;5;3;2;1;5;4;5;5;4;5;3;5;5;5;5;5;4;5;3;5;4
10397823070;4;4;5;5;3;4;3;1;2;3;4;5;4;4;5;3;4;4;4;2;4;3;5;5;4;5
10397789376;4;3;4;4;2;4;4;2;3;3;4;2;3;2;4;4;4;4;4;4;3;4;4;2;4;4
10397763828;4;4;5;4;3;4;3;2;3;3;5;3;5;3;5;2;3;3;3;4;2;4;4;5;5;3
10397751573;4;4;5;5;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;3;4;5
10397730772;4;5;5;5;3;3;3;3;4;4;5;2;4;2;5;3;3;4;3;4;2;3;5;3;3;3
10397527643;4;4;5;4;4;4;3;2;3;3;5;3;3;3;4;4;4;4;4;4;4;4;5;4;4;5
10397434971;4;5;5;5;3;5;5;3;4;5;5;4;5;3;5;5;5;5;5;4;4;5;4;4;4;5
10397337489;5;5;5;5;4;5;3;3;4;5;5;5;4;5;5;4;5;5;5;5;4;4;4;4;4;4
10397314184;4;3;4;2;3;4;4;2;4;4;3;4;4;3;5;3;4;4;4;3;2;3;3;4;2;4
10397313294;4;5;5;5;3;5;5;4;4;3;5;3;4;4;5;4;4;4;4;4;4;3;4;3;4;5
10397308424;4;3;5;4;4;5;5;5;5;5;5;5;5;4;4;5;4;4;4;3;2;4;5;5;5;4
10397297702;5;4;5;5;4;4;3;4;5;4;4;4;4;4;4;4;3;3;3;4;3;4;4;4;4;4
10397242357;4;4;4;4;3;3;4;3;4;3;4;3;4;3;5;2;3;3;3;3;2;3;4;4;4;2
10397235409;4;4;4;5;4;4;4;3;1;4;4;4;4;3;2;4;4;2;3;4;4;4;2;4;2;4
10397212961;2;3;5;5;3;2;4;5;5;4;5;5;5;4;5;2;5;5;5;5;3;3;5;2;2;3
10397211405;2;4;5;5;3;2;3;3;3;3;2;2;5;3;5;2;2;5;2;2;2;2;2;4;4;4
10397200670;4;4;3;3;4;5;4;3;2;4;4;3;3;2;4;5;4;4;5;5;5;4;3;3;3;4
10397186845;5;4;3;4;4;4;4;3;5;4;4;5;5;5;5;4;4;4;4;4;3;4;5;4;5;4
10397155676;5;4;4;5;4;4;4;3;4;3;5;5;5;3;5;2;2;4;3;5;2;5;5;5;5;4
10397115973;3;2;2;3;4;4;3;3;3;3;3;4;3;4;4;3;3;2;3;3;3;3;4;4;5;4
10397112337;2;2;5;2;3;3;4;4;2;3;1;4;4;3;4;2;4;5;2;4;5;2;4;5;4;4
10397106480;4;4;4;4;4;4;3;4;4;5;3;4;4;4;5;3;3;2;3;4;3;4;4;4;4;5
10397094029;4;4;5;5;3;5;4;3;4;5;5;2;4;3;5;4;4;4;4;5;5;4;4;4;4;5
10397092386;4;4;5;5;4;4;3;2;2;4;4;5;5;4;5;4;4;4;4;5;4;4;2;5;2;4
10397092075;4;4;3;4;3;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;3;3;3;4;5
10397091189;4;3;4;4;4;4;3;3;4;3;5;4;4;2;4;4;4;4;4;4;2;4;4;4;4;5
10397080308;3;2;5;4;2;3;2;1;1;4;3;3;5;2;3;3;3;2;2;3;2;3;5;2;3;4
10397064782;4;4;5;4;4;5;4;3;4;5;5;4;4;4;5;4;4;4;4;5;4;4;5;4;4;5
10397061062;5;4;5;5;4;5;5;4;4;4;4;5;5;4;5;2;3;4;4;2;3;4;5;3;3;4
10397060308;4;2;2;2;4;5;5;2;4;4;5;3;4;4;2;4;4;5;4;4;4;4;4;4;5;3
10397048353;2;1;5;4;3;3;3;4;3;3;3;2;2;3;4;2;2;2;2;3;2;2;2;5;3;3
10397044595;5;5;5;5;4;4;4;4;4;5;5;5;5;4;5;3;4;4;5;4;5;3;5;4;5;5
10397044251;3;4;5;5;3;3;4;4;4;5;5;5;5;5;5;2;4;4;4;3;2;3;4;4;4;5
10397033495;4;2;2;3;NA;3;3;3;4;3;2;1;4;3;3;2;2;2;2;2;5;4;5;4;2;3
10396998668;4;3;4;4;3;4;4;4;4;3;4;4;3;4;4;3;4;4;4;3;4;3;3;3;4;4
10396997477;4;4;5;4;4;5;3;3;3;4;4;4;3;3;5;4;4;5;4;3;4;4;5;4;3;5
10396994454;2;5;4;5;1;3;3;2;3;3;3;1;3;2;5;2;2;2;2;2;3;5;4;3;5;2
10396984677;2;3;4;3;2;2;2;4;4;3;4;4;4;3;5;2;2;2;2;2;4;3;4;4;NA;4
10396983382;3;3;4;5;3;3;4;2;3;4;4;3;2;2;2;3;4;4;4;3;2;4;2;2;2;4
10396981573;4;4;5;5;4;3;4;3;4;3;4;4;3;4;5;4;4;3;4;4;2;4;5;3;5;4
10396981251;4;4;3;5;3;3;3;3;4;3;3;4;4;4;4;5;4;3;4;3;4;3;4;4;3;4
10396977895;4;5;5;5;3;5;5;3;4;5;5;3;4;2;5;5;5;5;5;4;3;3;4;4;4;5
10396977357;2;3;4;4;2;3;3;2;3;3;2;2;2;2;5;2;2;3;2;3;2;2;5;3;2;4
10396972575;4;4;NA;3;3;4;4;4;4;4;4;4;4;3;4;2;4;4;4;4;4;4;5;4;4;4
10396949352;4;4;3;3;4;5;5;4;4;4;4;5;4;3;4;4;4;5;5;4;4;4;5;5;5;4
10396941911;4;4;4;5;4;5;5;3;4;4;4;4;5;3;5;4;4;5;4;5;5;4;5;5;3;5
10396939398;4;2;2;1;2;4;4;3;3;3;4;4;4;3;2;2;5;5;5;4;5;4;4;4;4;4
10396925117;3;4;5;5;3;3;4;1;3;3;3;2;4;2;5;3;4;4;2;3;2;3;4;4;5;1
10396914319;4;4;4;4;3;4;4;3;4;3;3;5;5;4;4;5;3;4;3;3;2;4;4;4;5;4
10396911531;4;5;5;5;2;3;3;3;4;4;4;3;4;3;5;4;4;4;2;3;2;3;4;4;5;4
10396908816;4;4;5;5;2;5;2;3;4;3;3;3;4;3;5;4;4;4;4;3;5;3;4;2;3;3
10396891780;4;3;5;5;3;4;4;3;4;NA;4;5;5;4;4;4;4;4;4;4;4;3;4;4;4;4
10396884059;4;4;3;3;3;3;2;3;5;3;3;2;4;3;4;4;3;3;4;3;4;3;4;3;2;4
10396866903;5;4;5;4;4;3;4;3;4;3;2;5;5;5;5;2;2;2;2;3;5;5;5;3;4;3
10396863055;4;4;5;5;4;4;4;3;4;5;4;4;4;4;5;5;5;5;5;4;4;4;4;4;4;5
10396862359;4;3;4;4;3;4;4;3;3;3;3;4;4;3;4;2;4;4;4;3;3;3;5;5;5;4
10396852230;4;4;5;5;3;4;4;3;4;4;4;3;4;3;4;4;4;4;4;4;4;3;4;4;4;4
10396845283;5;5;5;5;4;4;5;5;4;5;5;5;5;3;5;3;5;5;5;4;4;3;5;4;4;4
10396843438;4;3;5;5;4;4;4;4;4;4;4;4;3;4;5;5;4;4;4;4;5;3;5;3;5;4
10396842952;4;3;5;5;4;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;4;5;5;5;5;5
10396837394;2;2;3;3;3;4;4;3;3;3;5;2;5;3;5;4;3;4;3;4;4;4;2;2;4;3
10396823936;4;4;4;4;3;3;4;4;4;4;5;2;3;4;4;4;4;4;4;4;3;3;4;3;3;4
10396820703;4;4;4;4;4;5;4;3;4;4;5;4;4;4;5;4;5;5;5;4;4;3;3;4;4;5
10396817088;4;4;4;5;2;2;3;2;3;2;3;4;4;3;5;2;2;2;2;2;2;2;3;4;4;1
10396816923;4;4;5;4;4;4;4;4;4;4;4;5;4;3;5;5;4;4;4;4;3;NA;4;4;4;5
10396813816;3;5;5;5;2;4;5;5;5;5;5;2;5;5;4;3;3;3;4;3;3;3;3;3;4;4
10396809304;4;4;3;4;3;4;4;4;4;3;3;4;5;3;5;4;4;4;4;3;2;3;3;3;3;4
10396808656;5;5;5;5;4;5;4;4;4;5;5;5;5;5;5;5;5;5;5;4;5;4;5;5;5;5
10396805368;4;4;4;4;4;5;4;3;3;3;4;3;4;2;4;4;4;4;4;4;3;3;5;4;2;5
10396793091;4;2;4;5;3;3;4;2;3;2;1;3;3;2;5;3;3;3;2;2;3;2;5;4;5;4
10396792661;2;4;4;5;2;4;4;3;5;3;4;4;4;3;5;4;3;3;3;2;5;2;5;4;5;2
10396779406;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;4;5;5;5
10396778721;2;3;5;4;1;5;5;5;4;5;5;2;5;3;5;2;5;5;4;5;4;4;5;4;5;4
10396771895;3;2;2;3;2;1;2;3;4;2;1;1;3;2;3;2;2;2;5;5;5;5;5;4;4;1
10396770442;5;4;5;5;4;4;4;3;4;3;5;5;5;4;5;2;4;4;5;2;4;3;5;4;4;4
10396762932;4;3;4;5;4;5;5;4;4;4;5;4;5;4;5;2;4;4;4;5;5;4;4;3;3;4
10396760542;4;5;5;5;4;4;4;4;4;5;4;3;4;5;5;4;4;4;4;4;3;4;4;4;4;4
10396751649;5;5;5;3;4;5;4;4;5;4;5;5;5;5;5;5;5;5;5;4;3;5;5;5;5;4
10396750676;4;3;2;1;3;5;3;5;3;4;1;1;2;2;4;5;3;3;4;5;5;3;2;5;5;4
10396746798;3;3;3;3;3;2;2;2;3;2;2;2;4;3;4;2;2;2;5;5;5;2;4;4;2;1
10396739512;4;3;5;5;4;4;4;4;4;5;3;4;4;4;5;5;4;4;4;4;4;4;4;4;4;5
10396738950;3;3;4;3;4;5;3;2;3;3;4;4;3;4;4;3;4;4;3;3;4;3;3;4;4;4
10396734909;3;2;3;2;3;5;2;2;4;3;2;3;3;2;4;4;4;3;3;3;2;3;5;3;3;5
10396731100;1;4;4;3;1;1;3;4;3;3;5;3;4;3;4;2;2;2;2;2;2;2;2;2;5;1
10396728058;4;4;4;4;3;5;4;2;3;3;4;4;3;3;4;4;4;4;4;3;4;3;2;2;2;4
10396723111;3;3;2;3;2;1;2;2;2;2;2;2;4;3;2;4;3;2;2;2;2;2;3;3;3;1
10396722267;4;4;5;5;3;4;3;3;4;5;3;3;4;3;3;5;4;4;3;3;3;4;4;3;3;4
10396713944;4;4;3;3;3;3;3;5;5;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;4
10396697110;4;4;4;4;3;3;3;1;3;3;3;3;4;3;4;4;3;2;3;4;3;3;2;3;2;4
10396695002;4;4;4;5;4;5;4;4;4;4;4;3;4;3;5;5;5;5;5;4;4;4;5;2;2;4
10396686425;5;4;2;2;4;5;4;2;4;5;4;3;5;5;5;2;2;3;5;5;3;4;4;2;5;4
10396686266;4;5;5;3;3;4;5;2;4;5;5;5;5;4;5;2;5;5;5;5;4;5;5;5;2;4
10396671890;4;4;4;5;4;5;3;3;3;3;4;3;4;4;5;2;4;4;4;3;4;4;3;4;4;5
10396670553;4;4;4;4;4;4;4;4;4;4;3;5;5;4;4;4;4;4;5;4;4;4;5;4;4;5
10396662102;5;4;5;5;4;5;5;4;4;4;4;4;4;4;5;5;5;5;4;4;3;4;4;4;4;4
10396658878;4;3;3;3;2;3;3;2;3;3;3;5;5;3;3;4;3;3;3;3;3;2;5;5;5;4
10396644929;3;3;5;4;4;5;5;3;4;5;1;4;5;4;5;3;4;5;5;3;2;3;2;5;5;5
10396638055;4;4;4;5;4;5;3;3;3;4;3;4;3;3;3;4;4;3;4;3;3;4;4;4;3;5
10396636827;4;4;5;4;4;4;4;4;4;3;5;5;5;5;5;3;4;4;4;4;4;4;5;5;5;3
10396633205;4;3;3;5;3;3;4;2;3;4;4;3;4;3;4;5;2;4;3;4;4;4;4;3;4;4
10396629450;4;3;4;5;3;3;3;2;3;3;2;3;4;3;4;2;3;3;3;4;3;4;4;2;3;4
10396615650;4;3;4;5;2;3;3;5;3;3;4;5;4;5;5;3;4;5;4;4;2;4;3;5;3;4
10396608206;4;5;5;5;3;3;4;5;3;4;3;5;5;4;5;5;5;4;3;2;5;2;5;5;5;4
10396607481;5;5;5;5;5;5;5;3;4;5;5;4;4;4;5;4;4;4;4;4;4;4;4;3;4;5
10396604750;4;4;4;4;3;5;4;4;4;4;5;4;5;4;5;4;4;4;4;5;4;5;5;5;5;5
10396601681;4;3;5;5;3;4;3;3;4;3;3;4;4;4;4;3;3;3;3;2;4;4;3;4;4;5
10396597122;5;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;3;3;3;3;2;4;4;4;3;4
10396594505;4;4;4;4;4;3;4;3;3;4;4;4;4;4;5;5;4;4;3;3;2;3;4;4;5;3
10396588271;5;4;3;3;4;4;4;4;4;5;4;3;3;4;4;3;3;4;5;4;3;3;4;3;3;5
10396582964;4;5;5;5;3;3;4;4;5;4;3;4;5;2;5;4;4;4;4;2;2;3;5;4;4;4
10396578165;4;4;5;4;3;5;3;4;4;4;5;3;3;3;4;3;4;4;4;5;4;4;5;3;4;5
10396577498;4;4;4;5;3;4;5;2;4;4;5;3;3;3;5;5;5;5;4;3;4;4;5;3;5;4
10396576172;3;4;5;5;3;5;4;4;5;4;3;4;3;3;5;5;5;5;5;4;3;4;5;4;5;4
10396571906;5;5;5;5;4;4;5;3;4;5;5;3;4;3;5;5;5;5;5;5;5;5;4;4;4;5
10396570592;4;4;5;5;4;3;3;3;4;4;3;5;4;4;5;5;4;4;4;3;2;4;4;3;4;2
10396568101;3;3;5;5;3;2;1;1;2;2;3;1;3;4;4;4;3;4;2;3;5;2;4;4;5;3
10396566650;5;4;4;3;4;5;4;4;4;3;3;4;4;3;5;4;4;4;4;4;2;4;4;4;5;4
10396565186;4;3;3;3;3;4;3;2;3;3;3;5;5;3;4;3;2;2;3;3;2;3;4;4;4;4
10396556037;4;4;4;5;3;4;4;4;4;3;3;4;4;2;5;4;3;4;4;3;3;2;5;4;5;4
10396550167;4;5;5;5;3;4;3;3;4;4;5;5;5;4;5;5;4;4;4;4;2;3;4;4;4;4
10396548060;4;5;3;4;3;5;4;3;4;4;5;5;5;4;5;4;4;4;4;4;4;5;5;5;5;4
10396546035;4;4;4;4;3;4;3;3;4;4;4;4;3;3;4;3;4;4;3;4;4;3;4;4;4;4
10396542567;5;5;4;5;5;5;5;3;4;5;4;4;5;4;2;NA;4;4;4;4;4;4;4;3;3;4
10396541892;4;4;5;5;3;5;4;3;4;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;4
10396534856;3;3;3;4;2;4;3;3;2;2;4;3;3;2;4;2;3;3;4;4;4;4;3;2;4;4
10396533726;3;2;2;2;2;3;2;3;2;2;3;3;3;2;1;2;3;3;2;4;5;3;2;3;5;1
10396526737;4;4;5;5;3;5;2;4;5;4;4;2;5;2;5;2;4;4;5;3;2;4;4;4;2;4
10396526489;2;2;5;3;2;3;3;2;4;3;3;2;3;2;3;2;2;2;2;3;2;3;3;2;5;4
10396524685;5;4;5;5;4;5;3;3;2;5;4;5;5;5;5;2;5;4;4;4;2;5;5;4;5;4
10396519878;4;4;5;5;3;3;3;2;4;3;4;3;4;4;5;4;2;2;3;3;3;3;2;5;3;3
10396518565;5;4;4;5;4;5;5;5;5;4;5;5;5;5;5;4;4;4;5;4;4;4;5;5;5;5
10396515467;4;4;4;4;4;5;4;4;4;4;5;4;4;4;4;3;4;4;5;4;4;4;4;5;5;5
10396512870;NA;4;5;5;3;3;4;4;4;4;4;3;4;4;5;4;5;4;3;3;3;4;4;4;4;4
10396509499;2;4;4;5;3;3;2;3;2;4;4;1;4;3;5;4;3;3;2;2;2;2;4;2;4;4
10396508006;2;3;5;5;2;2;2;2;2;2;2;1;1;1;4;2;2;2;2;2;2;2;2;2;2;4
10396496352;2;3;2;4;3;5;4;3;2;3;5;2;3;2;2;2;3;3;2;3;3;3;2;3;2;2
10396492145;3;4;3;4;3;3;2;3;4;3;3;3;3;2;3;3;3;3;3;3;3;3;2;3;2;3
10396489760;4;3;5;5;4;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4
10396485531;2;2;5;5;5;5;5;5;5;3;4;4;5;5;5;2;4;4;4;4;5;5;5;4;5;5
10396483811;4;3;4;4;3;3;4;3;3;4;4;4;4;3;3;3;3;3;4;3;3;3;4;2;3;5
